signal_group_id,timestamp_ms,movement_state
1,58500,PERMISSIVE_MOVEMENT_ALLOWED
1,58600,PERMISSIVE_MOVEMENT_ALLOWED
1,58700,PERMISSIVE_MOVEMENT_ALLOWED
1,58800,PERMISSIVE_MOVEMENT_ALLOWED
1,58900,PERMISSIVE_MOVEMENT_ALLOWED
1,59000,PERMISSIVE_MOVEMENT_ALLOWED
1,59100,PERMISSIVE_MOVEMENT_ALLOWED
1,59200,PERMISSIVE_MOVEMENT_ALLOWED
1,59300,PERMISSIVE_MOVEMENT_ALLOWED
1,59400,PERMISSIVE_MOVEMENT_ALLOWED
1,59500,PERMISSIVE_MOVEMENT_ALLOWED
1,59600,PERMISSIVE_MOVEMENT_ALLOWED
1,59700,PERMISSIVE_MOVEMENT_ALLOWED
1,59800,PERMISSIVE_CLEARANCE
1,59900,PERMISSIVE_CLEARANCE
1,60000,PERMISSIVE_CLEARANCE
1,60100,PERMISSIVE_CLEARANCE
1,60200,PERMISSIVE_CLEARANCE
1,60300,PERMISSIVE_CLEARANCE
1,60400,PERMISSIVE_CLEARANCE
1,60500,PERMISSIVE_CLEARANCE
1,60600,PERMISSIVE_CLEARANCE
1,60700,PERMISSIVE_CLEARANCE
1,60800,PERMISSIVE_CLEARANCE
1,60900,PERMISSIVE_CLEARANCE
1,61000,PERMISSIVE_CLEARANCE
1,61100,PERMISSIVE_CLEARANCE
1,61200,PERMISSIVE_CLEARANCE
1,61300,PERMISSIVE_CLEARANCE
1,61400,PERMISSIVE_CLEARANCE
1,61500,PERMISSIVE_CLEARANCE
1,61600,PERMISSIVE_CLEARANCE
1,61700,PERMISSIVE_CLEARANCE
1,61800,PERMISSIVE_CLEARANCE
1,61900,PERMISSIVE_CLEARANCE
1,62000,PERMISSIVE_CLEARANCE
1,62100,PERMISSIVE_CLEARANCE
1,62200,PERMISSIVE_CLEARANCE
1,62300,PERMISSIVE_CLEARANCE
1,62400,PERMISSIVE_CLEARANCE
1,62500,PERMISSIVE_CLEARANCE
1,62600,PERMISSIVE_CLEARANCE
1,62700,PERMISSIVE_CLEARANCE
1,62800,STOP_AND_REMAIN
1,62900,STOP_AND_REMAIN
1,63000,STOP_AND_REMAIN
1,63100,STOP_AND_REMAIN
1,63200,STOP_AND_REMAIN
1,63300,STOP_AND_REMAIN
1,63400,STOP_AND_REMAIN
1,63500,STOP_AND_REMAIN
1,63600,STOP_AND_REMAIN
1,63700,STOP_AND_REMAIN
1,63800,STOP_AND_REMAIN
1,63900,STOP_AND_REMAIN
1,64000,STOP_AND_REMAIN
1,64100,STOP_AND_REMAIN
1,64200,STOP_AND_REMAIN
1,64300,STOP_AND_REMAIN
1,64400,STOP_AND_REMAIN
1,64500,STOP_AND_REMAIN
1,64600,STOP_AND_REMAIN
1,64700,STOP_AND_REMAIN
1,64800,STOP_AND_REMAIN
1,64900,STOP_AND_REMAIN
1,65000,STOP_AND_REMAIN
1,65100,STOP_AND_REMAIN
1,65200,STOP_AND_REMAIN
1,65300,STOP_AND_REMAIN
1,65400,STOP_AND_REMAIN
1,65500,STOP_AND_REMAIN
1,65600,STOP_AND_REMAIN
1,65700,STOP_AND_REMAIN
1,65800,STOP_AND_REMAIN
1,65900,STOP_AND_REMAIN
1,66000,STOP_AND_REMAIN
1,66100,STOP_AND_REMAIN
1,66200,STOP_AND_REMAIN
1,66300,STOP_AND_REMAIN
1,66400,STOP_AND_REMAIN
1,66500,STOP_AND_REMAIN
1,66600,STOP_AND_REMAIN
1,66700,STOP_AND_REMAIN
1,66800,STOP_AND_REMAIN
1,66900,STOP_AND_REMAIN
1,67000,STOP_AND_REMAIN
1,67100,STOP_AND_REMAIN
1,67200,STOP_AND_REMAIN
1,67300,STOP_AND_REMAIN
1,67400,STOP_AND_REMAIN
1,67500,STOP_AND_REMAIN
1,67600,STOP_AND_REMAIN
1,67700,STOP_AND_REMAIN
1,67800,STOP_AND_REMAIN
1,67900,STOP_AND_REMAIN
1,68000,STOP_AND_REMAIN
1,68100,STOP_AND_REMAIN
1,68200,STOP_AND_REMAIN
1,68300,STOP_AND_REMAIN
1,68400,STOP_AND_REMAIN
1,68500,STOP_AND_REMAIN
